PersonId,AttributeKey,AttributeValue
12520,IndCampus,Sojourn Midtown
12520,IndFamPosition,Primary Contact
12521,IndCampus,Sojourn Midtown
12521,IndFamPosition,Spouse
12522,IndCampus,Sojourn Midtown
12522,IndFamPosition,Primary Contact
12523,MembershipDate,2011-08-23T00:00:00.0000000
12523,IndCampus,Sojourn Midtown
12523,IndBaptized,Baptized
12523,IndFamPosition,Primary Contact
12524,IndCampus,Sojourn Midtown
12524,IndFamPosition,Primary Contact
12525,IndCampus,Sojourn Midtown
12525,IndFamPosition,Primary Contact
12526,IndCampus,Sojourn East
12526,IndFamPosition,Primary Contact
12528,IndCampus,Sojourn East
12528,IndFamPosition,Spouse
12527,IndCampus,Sojourn Midtown
12527,IndLimitAccessUser,1
12527,IndFamPosition,Primary Contact
12530,IndCampus,Sojourn Midtown
12530,IndLimitAccessUser,1
12530,IndFamPosition,Spouse
12529,IndCampus,Sojourn J-town
12529,IndFamPosition,Primary Contact
12531,IndCampus,Sojourn Midtown
12531,IndFamPosition,Primary Contact
12532,IndCampus,Sojourn Midtown
12532,IndFamPosition,Primary Contact
12533,MembershipDate,2011-09-21T00:00:00.0000000
12533,IndCampus,Sojourn Midtown
12533,IndBaptized,Baptized
12533,IndFamPosition,Primary Contact
12533,IndAnniversary,2011-05-05T00:00:00.0000000
12534,MembershipDate,2011-09-21T00:00:00.0000000
12534,IndCampus,Sojourn Midtown
12534,IndBaptized,Baptized
12534,IndFamPosition,Spouse
12534,IndAnniversary,2011-05-05T00:00:00.0000000
12534,IndChildWorkStartDate,2012-09-29T00:00:00.0000000
12535,IndCampus,Sojourn Midtown
12535,IndLimitAccessUser,1
12535,IndFamPosition,Child
12536,IndCampus,Sojourn Midtown
12536,IndLimitAccessUser,1
12536,IndFamPosition,Child
12537,IndCampus,Sojourn East
12537,IndFamPosition,Primary Contact
12538,IndCampus,Sojourn J-town
12538,IndFamPosition,Primary Contact
12539,IndCampus,Sojourn Midtown
12539,IndFamPosition,Primary Contact
12540,IndCampus,Sojourn Midtown
12540,IndFamPosition,Primary Contact
12541,IndCampus,Sojourn Midtown
12541,IndFamPosition,Primary Contact
12542,IndCampus,Sojourn Midtown
12542,IndFamPosition,Primary Contact
12543,IndCampus,Sojourn Midtown
12543,IndLimitAccessUser,1
12543,IndFamPosition,Primary Contact
12544,IndCampus,Sojourn Midtown
12544,IndFamPosition,Primary Contact
12545,MembershipDate,2013-02-11T00:00:00.0000000
12545,IndCampus,Sojourn Midtown
12545,IndBaptized,Baptized
12545,IndFamPosition,Primary Contact
12545,IndAnniversary,2008-08-23T00:00:00.0000000
12546,MembershipDate,2013-02-11T00:00:00.0000000
12546,IndCampus,Sojourn Midtown
12546,IndBaptized,Baptized
12546,IndFamPosition,Spouse
12546,IndAnniversary,2008-08-23T00:00:00.0000000
12547,IndCampus,Sojourn East
12547,IndFamPosition,Primary Contact
12548,IndCampus,Sojourn East
12548,IndLimitAccessUser,1
12548,IndFamPosition,Child
12549,IndCampus,Sojourn East
12549,IndLimitAccessUser,1
12549,IndFamPosition,Child
12550,MembershipDate,2013-03-25T00:00:00.0000000
12550,IndCampus,Sojourn J-town
12550,IndBaptized,Baptized
12550,IndFamPosition,Primary Contact
12551,IndCampus,Sojourn Midtown
12551,IndFamPosition,Primary Contact
12552,IndCampus,Sojourn Midtown
12552,IndFamPosition,Primary Contact
12553,IndCampus,Sojourn Midtown
12553,IndFamPosition,Primary Contact
12554,IndCampus,Sojourn Midtown
12554,IndFamPosition,Spouse
12555,IndCampus,Sojourn Midtown
12555,IndFamPosition,Primary Contact
12557,IndCampus,Sojourn Midtown
12557,IndFamPosition,Spouse
12556,IndCampus,Sojourn Midtown
12556,IndLimitAccessUser,1
12556,IndFamPosition,Primary Contact
12558,IndCampus,Sojourn Midtown
12558,IndFamPosition,Primary Contact
12559,IndCampus,Sojourn Midtown
12559,IndFamPosition,Primary Contact
12560,IndCampus,Sojourn Midtown
12560,IndFamPosition,Primary Contact
12561,IndCampus,Sojourn Midtown
12561,IndFamPosition,Spouse
12562,IndCampus,Sojourn Midtown
12562,IndFamPosition,Primary Contact
12563,IndCampus,Sojourn Midtown
12563,IndFamPosition,Primary Contact
12564,IndCampus,Sojourn Midtown
12564,IndFamPosition,Spouse
12565,IndCampus,Sojourn Midtown
12565,IndFamPosition,Primary Contact
12566,IndCampus,Sojourn Midtown
12566,IndFamPosition,Spouse
12567,IndCampus,Sojourn Midtown
12567,IndFamPosition,Primary Contact
12568,IndCampus,Sojourn Midtown
12568,IndFamPosition,Spouse
12569,IndCampus,Sojourn Midtown
12569,IndFamPosition,Primary Contact
12570,IndCampus,Sojourn Midtown
12570,IndFamPosition,Spouse
12571,IndCampus,Sojourn Midtown
12571,IndFamPosition,Primary Contact
12573,IndCampus,Sojourn Midtown
12573,IndFamPosition,Spouse
12572,IndCampus,Sojourn Midtown
12572,IndLimitAccessUser,1
12572,IndFamPosition,Primary Contact
12574,IndCampus,Sojourn East
12574,IndFamPosition,Primary Contact
12575,MembershipDate,2011-09-10T00:00:00.0000000
12575,IndCampus,Sojourn Midtown
12575,IndLeadership,Elder
12575,IndStaff,Staff
12575,IndBaptized,Baptized
12575,IndFamPosition,Primary Contact
12575,IndAnniversary,2009-07-18T00:00:00.0000000
12576,MembershipDate,2011-09-06T00:00:00.0000000
12576,IndCampus,Sojourn Midtown
12576,IndBaptized,Baptized
12576,IndFamPosition,Spouse
12576,IndAnniversary,2009-07-18T00:00:00.0000000
12577,IndCampus,Sojourn Midtown
12577,IndLimitAccessUser,1
12577,IndFamPosition,Child
12578,IndCampus,Sojourn East
12578,IndFamPosition,Primary Contact
12579,IndCampus,Sojourn East
12579,IndFamPosition,Spouse
12580,IndCampus,Sojourn East
12580,IndFamPosition,Child
12581,IndCampus,Sojourn East
12581,IndFamPosition,Primary Contact
12582,IndCampus,Sojourn East
12582,IndFamPosition,Spouse
12583,IndCampus,Sojourn J-town
12583,IndFamPosition,Primary Contact
12584,IndCampus,Sojourn J-town
12584,IndFamPosition,Spouse
12585,IndCampus,Sojourn J-town
12585,IndFamPosition,Primary Contact
12586,IndCampus,Sojourn J-town
12586,IndFamPosition,Primary Contact
12587,IndCampus,Sojourn East
12587,IndFamPosition,Primary Contact
12588,IndCampus,Sojourn East
12588,IndFamPosition,Primary Contact
12589,IndCampus,Sojourn Midtown
12589,IndFamPosition,Primary Contact
12590,IndCampus,Sojourn Midtown
12590,IndLimitAccessUser,1
12590,IndFamPosition,Primary Contact
12591,IndCampus,Sojourn Midtown
12591,IndFamPosition,Primary Contact
12592,MembershipDate,2011-08-31T00:00:00.0000000
12592,IndCampus,Sojourn Midtown
12592,IndBaptized,Baptized
12592,IndFamPosition,Primary Contact
12593,IndCampus,Sojourn Midtown
12593,IndFamPosition,Primary Contact
12594,IndCampus,Sojourn Midtown
12594,IndFamPosition,Primary Contact
12595,MembershipDate,2012-04-16T00:00:00.0000000
12595,IndCampus,Sojourn New Albany
12595,IndBaptized,Baptized
12595,IndFamPosition,Primary Contact
12595,IndAnniversary,2011-04-23T00:00:00.0000000
12596,MembershipDate,2012-04-16T00:00:00.0000000
12596,IndCampus,Sojourn New Albany
12596,IndBaptized,Baptized
12596,IndLimitAccessUser,1
12596,IndFamPosition,Spouse
12596,IndAnniversary,2011-04-23T00:00:00.0000000
12597,IndCampus,Sojourn New Albany
12597,IndLimitAccessUser,1
12597,IndFamPosition,Child
12598,IndCampus,Sojourn New Albany
12598,IndLimitAccessUser,1
12598,IndFamPosition,Child
12599,IndCampus,Sojourn Midtown
12599,IndFamPosition,Primary Contact
12600,IndCampus,Sojourn Midtown
12600,IndFamPosition,Spouse
12601,MembershipDate,2011-05-31T00:00:00.0000000
12601,IndCampus,Sojourn J-town
12601,IndBaptized,Baptized
12601,IndFamPosition,Primary Contact
12602,MembershipDate,2011-05-31T00:00:00.0000000
12602,IndCampus,Sojourn J-town
12602,IndBaptized,Baptized
12602,IndFamPosition,Spouse
12603,IndCampus,Sojourn J-town
12603,IndFamPosition,Child
12604,MembershipDate,2011-06-08T00:00:00.0000000
12604,IndCampus,Sojourn Midtown
12604,IndBaptized,Baptized
12604,IndFamPosition,Primary Contact
12605,MembershipDate,2011-05-12T00:00:00.0000000
12605,IndCampus,Sojourn Midtown
12605,IndBaptized,Baptized
12605,IndFamPosition,Primary Contact
12606,IndCampus,Sojourn Midtown
12606,IndLimitAccessUser,1
12606,IndFamPosition,Primary Contact
12607,IndCampus,Sojourn Midtown
12607,IndFamPosition,Primary Contact
12608,IndCampus,Sojourn Midtown
12608,IndFamPosition,Spouse
12609,IndCampus,Sojourn Midtown
12609,IndFamPosition,Primary Contact
12610,IndCampus,Sojourn Midtown
12610,IndFamPosition,Primary Contact
12611,IndCampus,Sojourn Midtown
12611,IndFamPosition,Spouse
12612,IndCampus,Sojourn Midtown
12612,IndFamPosition,Primary Contact
12613,IndCampus,Sojourn Midtown
12613,IndFamPosition,Spouse
12614,IndCampus,Sojourn Midtown
12614,IndFamPosition,Primary Contact
12615,IndCampus,Sojourn Midtown
12615,IndFamPosition,Primary Contact
12616,IndCampus,Sojourn Midtown
12616,IndFamPosition,Spouse
12617,IndCampus,Sojourn Midtown
12617,IndFamPosition,Primary Contact
12618,MembershipDate,2012-03-06T00:00:00.0000000
12618,IndCampus,Sojourn Midtown
12618,IndBaptized,Baptized
12618,IndFamPosition,Primary Contact
20970,MembershipDate,2010-11-08T00:00:00.0000000
20970,IndCampus,Sojourn Midtown
20970,IndBaptized,Baptized
20970,IndFamPosition,Primary Contact
12619,IndCampus,Sojourn Midtown
12619,IndFamPosition,Primary Contact
12620,IndCampus,Sojourn Midtown
12620,IndFamPosition,Spouse
12622,IndCampus,Sojourn Midtown
12622,IndLimitAccessUser,1
12622,IndFamPosition,Primary Contact
12624,IndCampus,Sojourn Midtown
12624,IndFamPosition,Primary Contact
12625,MembershipDate,2011-09-15T00:00:00.0000000
12625,IndCampus,Sojourn Midtown
12625,IndBaptized,Baptized
12625,IndFamPosition,Primary Contact
12625,IndAnniversary,2006-06-06T00:00:00.0000000
12626,MembershipDate,2013-09-10T00:00:00.0000000
12626,IndCampus,Sojourn Midtown
12626,IndBaptized,Baptized
12626,IndFamPosition,Spouse
12626,IndAnniversary,2006-06-06T00:00:00.0000000
12627,IndCampus,Sojourn Midtown
12627,IndLimitAccessUser,1
12627,IndFamPosition,Child
12628,IndCampus,Sojourn Midtown
12628,IndFamPosition,Primary Contact
12629,IndCampus,Sojourn Midtown
12629,IndFamPosition,Spouse
12630,MembershipDate,2014-03-12T00:00:00.0000000
12630,IndCampus,Sojourn Midtown
12630,IndBaptized,Baptized
12630,IndFamPosition,Primary Contact
12630,IndAnniversary,2011-07-30T00:00:00.0000000
12631,MembershipDate,2014-03-12T00:00:00.0000000
12631,IndCampus,Sojourn Midtown
12631,IndBaptized,Baptized
12631,IndFamPosition,Spouse
12631,IndAnniversary,2011-07-30T00:00:00.0000000
12632,IndCampus,Sojourn Midtown
12632,IndFamPosition,Primary Contact
12633,IndCampus,Sojourn Midtown
12633,IndFamPosition,Primary Contact
12634,IndCampus,Sojourn Midtown
12634,IndFamPosition,Spouse
12635,IndCampus,Sojourn Midtown
12635,IndFamPosition,Child
12636,IndCampus,Sojourn Midtown
12636,IndFamPosition,Child
12637,IndCampus,Sojourn Midtown
12637,IndFamPosition,Child
12638,IndCampus,Sojourn Midtown
12638,IndFamPosition,Child
12639,IndCampus,Sojourn Midtown
12639,IndFamPosition,Primary Contact
12640,IndCampus,Sojourn Midtown
12640,IndFamPosition,Primary Contact
12641,IndCampus,Sojourn East
12641,IndFamPosition,Primary Contact
12642,IndCampus,Sojourn Midtown
12642,IndLimitAccessUser,1
12642,IndFamPosition,Primary Contact
12643,IndCampus,Sojourn East
12643,IndFamPosition,Primary Contact
12644,IndCampus,Sojourn J-town
12644,IndFamPosition,Primary Contact
12645,IndCampus,Sojourn J-town
12645,IndFamPosition,Spouse
12646,IndCampus,Sojourn J-town
12646,IndFamPosition,Primary Contact
12647,IndCampus,Sojourn J-town
12647,IndFamPosition,Primary Contact
12648,IndCampus,Sojourn J-town
12648,IndFamPosition,Spouse
12649,IndCampus,Sojourn Midtown
12649,IndFamPosition,Primary Contact
12650,IndCampus,Sojourn Midtown
12650,IndFamPosition,Primary Contact
12651,IndCampus,Sojourn Midtown
12651,IndFamPosition,Primary Contact
12652,IndCampus,Sojourn Midtown
12652,IndFamPosition,Primary Contact
12653,IndCampus,Sojourn Midtown
12653,IndFamPosition,Spouse
12654,IndCampus,Sojourn Midtown
12654,IndFamPosition,Primary Contact
12655,IndCampus,Sojourn Midtown
12655,IndFamPosition,Spouse
12656,MembershipDate,2011-03-30T00:00:00.0000000
12656,IndCampus,Sojourn Midtown
12656,IndBaptized,Baptized
12656,IndFamPosition,Primary Contact
1378,IndCampus,Sojourn Midtown
1378,IndLimitAccessUser,1
1378,IndFamPosition,Primary Contact
12657,IndCampus,Sojourn Midtown
12657,IndLimitAccessUser,1
12657,IndFamPosition,Primary Contact
12658,IndCampus,Sojourn East
12658,IndFamPosition,Primary Contact
12659,IndCampus,Sojourn East
12659,IndFamPosition,Spouse
12660,IndCampus,Sojourn East
12660,IndFamPosition,Primary Contact
12661,IndCampus,Sojourn East
12661,IndFamPosition,Spouse
12662,IndCampus,Sojourn East
12662,IndFamPosition,Primary Contact
12663,IndCampus,Sojourn East
12663,IndFamPosition,Spouse
12664,IndCampus,Sojourn J-town
12664,IndFamPosition,Primary Contact
12665,IndCampus,Sojourn J-town
12665,IndFamPosition,Spouse
12666,IndCampus,Sojourn J-town
12666,IndFamPosition,Primary Contact
12667,IndCampus,Sojourn J-town
12667,IndFamPosition,Spouse
12668,IndCampus,Sojourn Midtown
12668,IndFamPosition,Primary Contact
12669,IndCampus,Sojourn Midtown
12669,IndFamPosition,Spouse
12670,IndCampus,Sojourn East
12670,IndFamPosition,Primary Contact
12671,IndCampus,Sojourn East
12671,IndFamPosition,Primary Contact
12672,IndCampus,Sojourn Midtown
12672,IndFamPosition,Primary Contact
12673,IndCampus,Sojourn Midtown
12673,IndFamPosition,Spouse
12674,IndCampus,Sojourn Midtown
12674,IndFamPosition,Primary Contact
12675,IndCampus,Sojourn Midtown
12675,IndLimitAccessUser,1
12675,IndFamPosition,Primary Contact
12676,IndCampus,Sojourn Midtown
12676,IndFamPosition,Primary Contact
12677,IndCampus,Sojourn Midtown
12677,IndFamPosition,Primary Contact
12678,IndCampus,Sojourn East
12678,IndFamPosition,Primary Contact
12679,MembershipDate,2011-11-03T00:00:00.0000000
12679,IndCampus,Sojourn East
12679,IndBaptized,Baptized
12679,IndFamPosition,Primary Contact
12679,IndAnniversary,2001-08-04T00:00:00.0000000
12680,MembershipDate,2011-11-03T00:00:00.0000000
12680,IndCampus,Sojourn East
12680,IndBaptized,Baptized
12680,IndFamPosition,Spouse
12680,IndAnniversary,2001-08-04T00:00:00.0000000
12681,IndCampus,Sojourn East
12681,IndFamPosition,Primary Contact
12682,IndCampus,Sojourn East
12682,IndLimitAccessUser,1
12682,IndFamPosition,Child
12683,IndCampus,Sojourn Midtown
12683,IndBaptized,Baptized
12683,IndFamPosition,Primary Contact
12683,IndAnniversary,1974-05-17T00:00:00.0000000
12684,MembershipDate,2011-06-05T00:00:00.0000000
12684,IndCampus,Sojourn J-town
12684,IndBaptized,Baptized
12684,IndFamPosition,Primary Contact
12685,MembershipDate,2011-07-03T00:00:00.0000000
12685,IndCampus,Sojourn Midtown
12685,IndBaptized,Baptized
12685,IndFamPosition,Primary Contact
20730,MembershipDate,2012-07-11T00:00:00.0000000
20730,IndCampus,Sojourn East
20730,IndBaptized,Baptized
20730,IndFamPosition,Primary Contact
12686,IndCampus,Sojourn East
12686,IndFamPosition,Primary Contact
12687,IndCampus,Sojourn Midtown
12687,IndLimitAccessUser,1
12687,IndFamPosition,Primary Contact
12688,MembershipDate,2011-08-04T00:00:00.0000000
12688,IndCampus,Sojourn Midtown
12688,IndBaptized,Baptized
12688,IndFamPosition,Primary Contact
12689,MembershipDate,2011-05-12T00:00:00.0000000
12689,IndCampus,Sojourn Midtown
12689,IndBaptized,Baptized
12689,IndFamPosition,Spouse
12690,IndCampus,Sojourn Midtown
12690,IndLimitAccessUser,1
12690,IndFamPosition,Other
12691,IndCampus,Sojourn Midtown
12691,IndFamPosition,Primary Contact
12692,IndCampus,Sojourn Midtown
12692,IndFamPosition,Spouse
12693,IndCampus,Sojourn Midtown
12693,IndFamPosition,Primary Contact
12694,IndCampus,Sojourn Midtown
12694,IndFamPosition,Primary Contact
12695,IndCampus,Sojourn Midtown
12695,IndFamPosition,Primary Contact
12695,IndSalvation,2011-08-08T00:00:00.0000000
12696,IndCampus,Sojourn Midtown
12696,IndFamPosition,Spouse
12697,IndCampus,Sojourn Midtown
12697,IndLimitAccessUser,1
12697,IndFamPosition,Child
12698,IndCampus,Sojourn Midtown
12698,IndFamPosition,Child
12699,IndCampus,Sojourn Midtown
12699,IndFamPosition,Child
12700,IndCampus,Sojourn East
12700,IndFamPosition,Primary Contact
12701,IndCampus,Sojourn East
12701,IndFamPosition,Spouse
12702,IndCampus,Sojourn J-town
12702,IndFamPosition,Primary Contact
12703,IndCampus,Sojourn J-town
12703,IndFamPosition,Spouse
12704,MembershipDate,2012-06-24T00:00:00.0000000
12704,IndCampus,Sojourn J-town
12704,IndBaptized,Baptized
12704,IndLimitAccessUser,1
12704,IndFamPosition,Primary Contact
12704,IndAnniversary,2007-10-13T00:00:00.0000000
12705,MembershipDate,2012-06-24T00:00:00.0000000
12705,IndCampus,Sojourn East
12705,IndBaptized,Baptized
12705,IndLimitAccessUser,1
12705,IndFamPosition,Spouse
12705,IndAnniversary,2007-10-13T00:00:00.0000000
12706,IndCampus,Sojourn East
12706,IndLimitAccessUser,1
12706,IndFamPosition,Child
12707,IndCampus,Sojourn J-town
12707,IndLimitAccessUser,1
12707,IndFamPosition,Child
12708,IndCampus,Sojourn J-town
12708,IndLimitAccessUser,1
12708,IndFamPosition,Child
12709,IndCampus,Sojourn J-town
12709,IndLimitAccessUser,1
12709,IndFamPosition,Child
12710,IndCampus,Sojourn Midtown
12710,IndFamPosition,Primary Contact
12711,IndCampus,Sojourn Midtown
12711,IndFamPosition,Primary Contact
12712,IndCampus,Sojourn Midtown
12712,IndLimitAccessUser,1
12712,IndFamPosition,Primary Contact
12713,IndCampus,Sojourn Midtown
12713,IndFamPosition,Primary Contact
12714,IndCampus,Sojourn Midtown
12714,IndFamPosition,Primary Contact
12715,IndCampus,Sojourn Midtown
12715,IndFamPosition,Primary Contact
12716,IndCampus,Sojourn Midtown
12716,IndFamPosition,Primary Contact
12717,IndCampus,Sojourn Midtown
12717,IndFamPosition,Child
12718,IndCampus,Sojourn Midtown
12718,IndFamPosition,Primary Contact
12719,IndCampus,Sojourn Midtown
12719,IndFamPosition,Spouse
12720,IndCampus,Sojourn Midtown
12720,IndFamPosition,Other
12722,IndCampus,Sojourn Midtown
12722,IndFamPosition,Primary Contact
12723,IndCampus,Sojourn Midtown
12723,IndFamPosition,Spouse
12724,IndCampus,Sojourn Midtown
12724,IndFamPosition,Primary Contact
12725,IndCampus,Sojourn Midtown
12725,IndFamPosition,Spouse
12726,IndCampus,Sojourn Midtown
12726,IndFamPosition,Primary Contact
12727,IndCampus,Sojourn Midtown
12727,IndFamPosition,Spouse
12728,IndCampus,Sojourn Midtown
12728,IndFamPosition,Primary Contact
12730,IndCampus,Sojourn Midtown
12730,IndFamPosition,Spouse
12729,IndCampus,Sojourn Midtown
12729,IndLimitAccessUser,1
12729,IndFamPosition,Primary Contact
12731,IndCampus,Sojourn Midtown
12731,IndFamPosition,Primary Contact
12732,IndCampus,Sojourn East
12732,IndFamPosition,Primary Contact
12733,IndCampus,Sojourn East
12733,IndFamPosition,Spouse
12734,IndCampus,Sojourn East
12734,IndFamPosition,Child
